,id,created_at,author_id,text,name,username,location
326,154536090,2022-02-28T17:42:54.000Z,154536090,"@VodafoneUK First Phone - Siemens C35i
Favorite Phone - Huawei P30pro
First mobile game - Snake (that I remember)
Favorite mobile game - Hill climb racing",Luke Handley,lukehandley84,"Sheffield, England"
327,247387642,2022-02-28T17:42:34.000Z,247387642,"@VodafoneUK #VodafoneTreats

First phone: NEC (Three network)
Favourite phone: Samsung S range
First mobile game: can't remember! It was 18 years ago when I first had a mobile phone!!
Favourite mobile game: Harry Potter Puzzles and Spells

😎☺️",Rupa,ItsMeRups,England
328,8.52261E+17,2022-02-28T17:40:16.000Z,8.52261E+17,"@VodafoneUK #VodafoneTreats

First phone: A Motorola brick phone
Favourite phone: Samsung s8, simple but great
First mobile game: Snake
Favourite mobile game: Giving my age away now but it has to be a puzzle type one, or reliving my youth...Willy Wonka 🍭🍫",Illy Mus 💙,illymus,
329,63773634,2022-02-28T17:40:09.000Z,63773634,"@VodafoneUK Nokia 3310 
iPhone 11 (current) 
Snake
Linerider",jamie,jamiethorpe_,Pompey 
330,18553607,2022-02-28T17:39:33.000Z,18553607,"@VodafoneUK Nokia 3330
Samsung s20
Snake
Hill climb racing 2",Scott.,Smhumm,"London, England"
331,214132091,2022-02-28T17:38:05.000Z,214132091,"@VodafoneUK #VodafoneTreats

First phone: Motorola C52
Favourite phone: Nokia 3310
First mobile game: Snake
Favourite mobile game: Still Snake",Sam,TweetsBy_Sam,"God's Country, Wales"
332,239536724,2022-02-28T17:37:54.000Z,239536724,"@VodafoneUK Fist phone - NEC DB500 MP5J1M1
Favourite phone - my current phone Samsung s9+ (i need an upgrade😭🥴) 
First mobile game - I was deprived the NEC had no games (i think)
Favourite mobile game - flappy bird (still have it on my iPhone 5) 
#vodafoneTreats",Leems,L33m5_,south LDN #FreePalestine
333,74483021,2022-02-28T17:35:46.000Z,74483021,"@VodafoneUK My first phone was a Ericsson A1018, I won it on a competition with Coca-Cola as my mum said she would never buy me a mobile, the game was Tetris, and we thought it was the dogs b@#@x.

My favourite was my Iphone12, and it has to be candy crush #vodafonetreats",🧚‍♀️🧚‍♀️🍀🦋𝕁𝕦𝕒𝕟𝕚𝕥𝕒🦋🍀🧚‍♀️🧚‍♀️,polpows,UK
334,17762592,2022-02-28T17:35:19.000Z,17762592,"@VodafoneUK First phone: Ericsson GH337
Favourite phone: iPhone 13 Pro Max
First mobile game: Snake
Favourite mobile game: Angry Birds https://t.co/9m6Dn66b5s",Najeeb Khan,najeebster,London
335,110953018,2022-02-28T17:34:50.000Z,110953018,"@VodafoneUK First Phone: A flip Motorola - I still have it somewhere 🤔
My current phone - Xiaomi Poco X3
Snake 🤣
Candy Crush (I know)
#VodafoneTreats",Angela Paull with a double L 🦁🙃,angep1969,"Horndean, England"
336,7.86935E+17,2022-02-28T17:34:27.000Z,7.86935E+17,"@VodafoneUK First phone: a motorola from 1995
Favourite phone: my iphone 12 pro
First mobile game: snake
Favourite mobile game: stardew valley or codm",Chaotic,Call_Me_Chaotic,"Peterborough, England"
337,2909839822,2022-02-28T17:33:32.000Z,2909839822,"@VodafoneUK First phone: Nokia 3210
Favourite phone: Sharp GX10i
First mobile game: Snake
Favourite mobile game: Snake",Daniel McDermott,dantheman8t5,Manchester
338,70453172,2022-02-28T17:32:27.000Z,70453172,@VodafoneUK A Vodafone own brand phone. Came in baby pink or blue. Anyone remember what it was called? The Samsung E600. Snake. Roblox (blame my son!) #Vodafonetreats,Victoria,Vickydoo,"Scotland, United Kingdom"
339,219296223,2022-02-28T17:31:59.000Z,219296223,"@VodafoneUK First phone: Motorola m300
Favourite phone: iPhone 13 Pro Max
First mobile game: Snake
Favourite mobile game: Alto's Adventure",Chitter Chatter 📱,ChitterChatUK,UK
340,1.35343E+18,2022-02-28T17:31:58.000Z,1.35343E+18,"@VodafoneUK first phone Nokia 3210
favourite phone Nokia 3310
first game snake 
favourite game pac man",Karl Ellisdon,karl9821,"London, England"
341,435813599,2022-02-28T17:31:13.000Z,435813599,@VodafoneUK #vodafonetreats. First phone was a Siemens. Favourite phone was Nokia 3310. First mobile game I actually have no idea. Favourite mobile game is bingo blitz.,Jensen Ackles is God,justjojo202,"Wales, UK"
342,153150762,2022-02-28T17:30:14.000Z,153150762,"@VodafoneUK First phone: A motorola (large) model (can't remember name)
Favourite phone: iphone
First mobile game: Snake 
Favourite mobile game: Talking Tom for my li'l nephew
#VodafoneTreats",Jo Ilott,Jo_Ilott,"Crowthorne, Berkshire"
343,17450919,2022-02-28T17:28:30.000Z,17450919,"@VodafoneUK Nokia 3310
Sony Ericsson W600 - memories of being at school and headphones wired through my school jumper to listen to music. 😂 
Snake
Snake 100%",Laura (A4719184),LauraCow,"Shrewsbury, England"
344,365089209,2022-02-28T17:26:30.000Z,365089209,"@VodafoneUK first phone - nokia 5110
favourite phone - motorola razr
first game - candy crush
favourite game - pokemon go",Leo Amatino,Layo_ama,
345,31071343,2022-02-28T17:25:41.000Z,31071343,"@VodafoneUK First phone: Nokia 1100
Favourite phone: Motorola Razr
First mobile game: Snake
Favourite mobile game: Angry Birds",Mark Campion,MarkkCampion,Swansea
346,1.30266E+18,2022-02-28T17:24:54.000Z,1.30266E+18,"@VodafoneUK First phone: Motorola D160
Favourite phone: Sony Ericsson Walkman
First mobile game: Snake
Favourite mobile game: Words with friends
#VodafoneTreats ❤️",Andrew Guerin,ALG__92,"Wales, United Kingdom"
347,233206055,2022-02-28T17:24:51.000Z,233206055,"@VodafoneUK First phone: Nokia 3310
Fave phone Samsung store
First mobile game: snake
Fave mobile game: candy crush
#vodafoneTreats",Dave Munro,davegmunro,"Coalville, United Kingdom"
348,472998448,2022-02-28T17:24:09.000Z,472998448,"@VodafoneUK Nokia 3310
Fave Phone: iPhone 12 Pro 
Snake                                                                                                                        
Football manager
#vodafonetreats",@Gabby,paulgabbitas1,wickersley
349,24059279,2022-02-28T17:22:19.000Z,24059279,"@VodafoneUK Nokia 3110, Apple iPhone 7 plus, Angry Birds, Mario Kart World Tour",Richard Simpson,rjpsimpson,West Yorkshire
350,293178472,2022-02-28T17:22:17.000Z,293178472,"@VodafoneUK 1st phone was a Nokia 3310
Favourite phone was the Motorola RAZR
1st mobile game was snake
Favourite mobile game either candy crush or currently beatstar
#Vodafonetreats",RickyGallagherHarris,rickyh80,
351,22420653,2022-02-28T17:21:07.000Z,22420653,"@VodafoneUK It really is! I'd have to dig out my old Nokia though, it's not the same on a touch screen!",Nabs,bilies,Scotland
352,350830442,2022-02-28T17:20:48.000Z,350830442,"@djsarcher @VodafoneUK Hi Dan, CityFibre does not provide internet service support, we work with internet services providers to connect homes and business. For internet service-related queries, please contact your broadband provider. Thanks.",CityFibre,CityFibre,"London, UK"
353,6.97095E+17,2022-02-28T17:20:25.000Z,6.97095E+17,"@VodafoneUK Can't remember the name but very basic but super cool back then. 
BlackBerry
Snake
Farmyard heros",Jillian Whitehead,Jill_W7,Perth
354,1971150253,2022-02-28T17:19:21.000Z,1971150253,@VodafoneUK My first and only phone so has to be my favourite one.  £50 from Argos bought by the Job Centre for me in September 2016.  Cannot upgrade as I cannot afford to do so.  Don't play games on it. https://t.co/QGJdAA5yTS,Robert Bester,BesterRobert,"Sutton Bridge, England"
355,22420653,2022-02-28T17:18:04.000Z,22420653,"@VodafoneUK First phone: Nokia 3410
Favourite phone: Sony K800i (all about the📸😀)
First mobile game: Snake
Favourite mobile game: Snake",Nabs,bilies,Scotland
356,23945478,2022-02-28T17:16:21.000Z,23945478,"@VodafoneUK First phone: Nokia 2110
Favourite phone: Nokia 7110 (The Matrix Phone)
First mobile game: Snake
Favourite mobile game: Star Wars Galaxy of Heroes

Don't get me wrong I love my modern iPhone but when physical design was the differentiator the 7110 was such a step up from anything.",Mike French,MeonshoreMike,"Fareham, Hampshire"
357,1.44099E+18,2022-02-28T17:15:58.000Z,1.44099E+18,"@VodafoneUK #VodafoneTreats

First phone: motarola orange. 
Favourite phone: motarola Razr
First mobile game: snake
Favourite mobile game: candy crush",🇺🇦 kayleigh white 🇺🇦,Mum24DogsUK,United Kingdom
358,358676736,2022-02-28T17:15:13.000Z,358676736,"@VodafoneUK First phone: a HUGE Nokia that filled my handbag. (Not counting my Fisher Price one! 😉)
Favourite Phone: Loved all my iPhones.
First/ Fave Mobile Game: Phones have games? Who knew? 

But I could REALLY use a treat. 

😘😘😘
#vodafonetreats https://t.co/uYIEkYpc4n",Posh And Proud,PoshAndProud1,London
359,9.97921E+17,2022-02-28T17:13:53.000Z,9.97921E+17,"@VodafoneUK Nokia 3310 phone 📱, iPhone XR, Snake 🐍, Design Home 🏡 #VodafoneTreats",Alexandra Cooper,alc28293,
360,3081372971,2022-02-28T17:13:40.000Z,3081372971,"@VodafoneUK First phone: Motorola C520
Favourite: Samsung S8
First Game: Snake
Favourite game: bit obsessed with Woodoku at the moment!",Sharon Morrison,slm16mg,Wiltshire 
361,39088032,2022-02-28T17:12:28.000Z,39088032,"@VodafoneUK Siemens S35
Nokia 3210 📱 
Snake 🐍 
Candy Crush 🍭 
#vodafonetreats",Michelle Davies,Shellydavies81,Barry
362,1.232E+18,2022-02-28T17:12:27.000Z,1.232E+18,"@VodafoneUK #VodafoneTreats  
Motorola,  Iphone, snakes, scrabble digital :)",Pamby,dancer2712,Manchester UK
363,200818035,2022-02-28T17:12:14.000Z,200818035,"@VodafoneUK Nokia 3310 (with a Budweiser case on it😂) , iPhone ❤️,  Snake 🐍, Favourite game…. Toss up between Uno and Pokémon Go! #VodafoneTreats",Paul,PaulDon1989,Bournemouth
364,1004155374,2022-02-28T17:12:13.000Z,1004155374,"@VodafoneUK First Phone: LG F2250
Favourite Phone: Samsung Galaxy S21 Ultra (current)
First mobile game: Snake
Favourite mobile game: Tetris
#VodafoneTreats",Marc; 🎸,GregoryMarc95,"England, United Kingdom."
365,19687552,2022-02-28T17:12:13.000Z,19687552,@VodafoneUK Nokia 8210 📱 Snake 🐍 chess app! ♟ #vodafonetreats,Rosie Brooks,rosiebrookspics,"London, SE1"
366,7.4282E+17,2022-02-28T17:11:59.000Z,7.4282E+17,"@VodafoneUK Nokia 7373 (all the pink 💘)
Samsung A50
Candy Crush
Pokemon Go 😜
#VodafoneTreats",Jas ★,jasbooni,"Nottingham, England"
367,2721932467,2022-02-28T17:11:17.000Z,2721932467,"@VodafoneUK Nokia 3310
Lg chocolate 
Snake
Snake 
#VodafoneTreats",andrew 🍿,andy_8784,
368,2487236884,2022-02-28T17:10:47.000Z,2487236884,"@VodafoneUK Nokia 3310. Snakes. And even though I'm nearly 40, I am partial to a spot of Minecraft. 😂",Kelly #teamlegend/#teamyounglives shaw,KellyShaw31,here there and everywhere 👽📻
369,19604235,2022-02-28T17:10:25.000Z,19604235,"@VodafoneUK 
First phone: Ericsson PH337
Favourite phone: Nokia 3310
First mobile game: Snake (obvs)
Favourite mobile game: Monopoly
#VodafoneTreats",indie-mand,vazzer,vazzerland
370,353250041,2022-02-28T17:10:21.000Z,353250041,"@VodafoneUK First phone: Nokia 5110
Favourite phone: Z Fold 3
First mobile game: Snake
Favourite mobile game: Marvel Strike Force",Matt,reel_villan,
371,2292055569,2022-02-28T17:10:03.000Z,2292055569,"@VodafoneUK Motorola TACmicro 9800x. Nokia 3310
Snake snake lol",Martyn Preece,MartynPreece79,"Cardiff, Wales"
372,98510809,2022-02-28T17:08:30.000Z,98510809,@VodafoneUK #VodafoneTreats,Michael Lee,micmacmonkey,boro
373,7.47864E+17,2022-02-28T17:07:47.000Z,7.47864E+17,"@VodafoneUK Phillips savvy
Motorola razr
Snake
Candy crush
#vodafonetreats",Tom Hughes,tomhandphysio,"Newport, Wales"
374,98510809,2022-02-28T17:07:42.000Z,98510809,"@VodafoneUK NEC 1997, iPhone 11, snake, Tom Gold Run.",Michael Lee,micmacmonkey,boro
375,3014110775,2022-02-28T17:07:39.000Z,3014110775,"@VodafoneUK #VodafoneTreats
First phone: Motorola Flip Phone
Favourite phone: Samsung S9+
First mobile game: Snake
Favourite mobile game: Farm Heroes Saga",Angela Linge 🍾🥂🥳🧁❤✨,cruisemini,"Essex, United Kingdom"
376,245979643,2022-02-28T17:07:22.000Z,245979643,"@VodafoneUK First phone: Nokia 5.1
Favourite phone: Blackberry Torch
First mobile game: Snake
Favourite mobile game: Age of Empires",Gregg Stevens 🇬🇧,greggcstevens,"Howden-le-Wear, England"
377,30891441,2022-02-28T17:07:05.000Z,30891441,"@VodafoneUK 1st phone was a Hagenuk 
Favourite phone was original Motorola Razr
1st mobile game Snake (original 1st version)
Favourite mobile game was and still is Candy Crush",Mark Lilley,Tig69,Derby UK
378,301558546,2022-02-28T17:06:05.000Z,301558546,"@VodafoneUK First phone : Nokia 3310
Favourite phone : iPhone 3GS 
First mobile game : snake 🐍 
Favourite mobile game : still snake 😂 #vodafoneTreats",Shaun Jenks 📱⌚️💻🎧📸✈️,Shaunjenks,"Shrewsbury, United Kingdom🇬🇧"
379,2196851228,2022-02-28T17:05:53.000Z,2196851228,"@VodafoneUK Nokia 3310
Iphone 12
Snake.   Candy Crush",Carole Paton,CarolePaton,Renfrew
380,1710302744,2022-02-28T17:04:55.000Z,1710302744,@VodafoneUK first phone: 8110 Favourite phone : pixel 4a first mobile game : smake. favourite mobile game scrabble #VodafoneTreats,Kris Conway,krisc334,in the mind 
381,39273417,2022-02-28T17:04:44.000Z,39273417,@VodafoneUK Motorola but it was in the mid 90s so can’t remember properly lol first mobile game was snake and favourite mobile game is and always will be snake,dean scates,deanomac27,"South East, England"
382,20334512,2022-02-28T17:04:38.000Z,20334512,"@VodafoneUK Siemens A55 😎
Motorola Razr cause ending calls was SO satisfying
Balloon pop
Monument Valley",Jordan.,iJordan,"Portsmouth, England"
383,187661320,2022-02-28T17:04:28.000Z,187661320,"@VodafoneUK 3210
iPhone 12
Snake
Football manager
#vodafonetreats",Rob McGrath,robmc1234,
384,2929157482,2022-02-28T17:04:03.000Z,2929157482,@VodafoneUK Motorola can’t even tell you what it was it’s so old. 1998 times and big and bulky! Fave phone prob my iPhone X. Snake first mobile game and same for fave game #VodafoneTreats,Keen Bean,keenbean0129,United Kingdom
385,74150152,2022-02-28T17:03:58.000Z,74150152,@VodafoneUK Nokia 3310  favoured phone OnePlus 7 Pro fave mobile is sims and favourite game is dead by daylight mobile 😊,Todd Bevis 🇺🇦,OnYaTodd32,
386,474892987,2022-02-28T17:03:00.000Z,474892987,"@VodafoneUK First phone: Nokia 3210
Favourite phone: Nokia 3210
First mobile game: Snake
Favourite mobile game: Snake 

#vodafonetreats",Joel Gleicher,JoelG_88,
387,526688968,2022-02-28T17:02:55.000Z,526688968,"@VodafoneUK My broadband contract with Vodafone hasn’t even started and I’m pretty sure I’ll be cancelling if nothing gets sorted. No communication, left with no WiFi when working from home. Why give an activation date if it means nothing?!?!",Ben Duffin,duffin_b,"Milton Keynes, England"
388,3431435331,2022-02-28T17:02:00.000Z,3431435331,@VodafoneUK Nokia 3310. Snake. It was the only game. 😂 my current phone is my best phone! It’s the only one I can afford! Fav game on it disney magic kingdoms! Though it’s struggling to keep up the phone,Darren,Darrenjs68,"South West, England"
389,93347321,2022-02-28T17:01:20.000Z,93347321,"@VodafoneUK Samsung Galaxy Young
Sony Xperia XA2
Stick Cricket 
Clash of the Clans #VodafoneTreats",Dheeraj,dheeraja1612,
390,350830442,2022-02-28T16:00:31.000Z,350830442,"@ajtully71 @VodafoneUK Hi Andrew, for internet service-related queries, please contact your broadband provider. If there is an issue on our end, it is their responsibility to get in touch with us. Thanks.",CityFibre,CityFibre,"London, UK"
391,276801184,2022-02-28T15:58:53.000Z,276801184,"Can't actually believe the prices of upgrades of mobile phones. 
Absolutely no bonus for being a loyal customer for over 10years never missing a payment of £40+pm @VodafoneUK Outrageous",Michael'MUFC'Wilson,Michael_JWilson,Wirral 
392,93509563,2022-02-28T15:36:22.000Z,93509563,@VodafoneUK Hello. I am still getting junk messages off you...,James M,jimmymac87,"Liverpool, England"
393,842293770,2022-02-28T14:59:55.000Z,842293770,@VodafoneUK,Jake (Geordie) ⚫️⚪️🦁💜,TheGeordieLion,"North East, England"
394,21009666,2022-02-28T14:43:35.000Z,21009666,@VodafoneUK Nope. Let you guys know at 10am Sat I’m charging £8 per hour until service back. So I’ll expect that paid when back up. Complaint already filed as this is an avoidable situation caused by individual and systemic failures at @VodafoneUK @VodafoneBizz.,Robin McKelvie,robinmckelvie,"Edinburgh, Scotland"
395,831493902,2022-02-28T14:38:10.000Z,831493902,@VodafoneUK your company it taking the pee now can someone please help me I’m getting so pee off,Brian,Brianhagon,ESSEX
396,56180072,2022-02-28T14:12:17.000Z,56180072,@VodafoneUK As a whole,🇺🇦 Phil Swallow 🦅,Phil_Swallow,"London Borough of Croydon, UK"
397,21009666,2022-02-28T14:07:50.000Z,21009666,"@VodafoneUK I’m not patient Stace at all. Shocking @VodafoneUK @VodafoneBiz can cripple business broadband for an entire week through your repeated failings. Billing £8 per hour so it will cost you guys north of £1,400.",Robin McKelvie,robinmckelvie,"Edinburgh, Scotland"
398,56180072,2022-02-28T14:07:25.000Z,56180072,@VodafoneUK @MonsieurCacahu1 The app is not working for me. “Retry” message constantly,🇺🇦 Phil Swallow 🦅,Phil_Swallow,"London Borough of Croydon, UK"
399,831493902,2022-02-28T14:01:12.000Z,831493902,@VodafoneUK can you please give me the right  ref number as fed up with going throw this stuff,Brian,Brianhagon,ESSEX
400,21009666,2022-02-28T13:44:14.000Z,21009666,"@VodafoneUK No point. Engineer booked for Friday. A full week without ‘business’ broadband. As discussed with your colleagues on Saturday I’m charging £8 per hour loss of service, so at least on this occasion it won’t just be your customer having to pay the price of your repeated failures.",Robin McKelvie,robinmckelvie,"Edinburgh, Scotland"
401,18689388,2022-02-28T13:41:02.000Z,18689388,"@mark62ellis @VodafoneUK Hi Mark, if you’re experiencing issues with your service, you can find further advice on what to do here: https://t.co/cMBMSL6SkK",Ofcom,Ofcom,UK
402,8.25005E+17,2022-02-28T13:39:10.000Z,8.25005E+17,"All Four Mobile Network Operators Offer Support to Customers Affected by Events in #Ukraine 
@EE @VodafoneUK @ThreeUK @VMO2News https://t.co/qmxt6yAPOi https://t.co/Opbf1CzxMl",Mobile UK,MobileUK_News,United Kingdom
403,831493902,2022-02-28T13:36:05.000Z,831493902,@VodafoneUK look can someone please just give me the right bloody number for customer relation   Have been given to. Man6 number,Brian,Brianhagon,ESSEX
404,18689388,2022-02-28T13:34:57.000Z,18689388,"@gurupandit @MartinSLewis @EE @VodafoneUK Hi there, while we don’t set retail prices, we urge providers to consider the growing financial pressures on customers when considering increases. We also expect companies to promote affordable tariffs for eligible customers and encourage take-up with a swift and simple sign-up.",Ofcom,Ofcom,UK
